Model,AIC,DeltaAIC,AICexp,AICwt,NagR2,(Intercept),CumPres,CumErr,I(pos^2),pos,stimlen
preserved ~ stimlen,5463.506755,0,1,1,0.031370976,1.22461653,NA,NA,NA,NA,-0.180110094
preserved ~ CumErr,5508.396928,44.89017296,1.79E-10,1.79E-10,0.012668502,0.026019099,NA,-0.122272283,NA,NA,NA
preserved ~ (I(pos^2) + pos),5521.569007,58.06225213,2.47E-13,2.47E-13,0.011368244,0.357433259,NA,NA,0.01711087,-0.222521528,NA
preserved ~ pos,5528.487119,64.98036432,7.76E-15,7.76E-15,0.008997405,0.12099752,NA,NA,NA,-0.074698185,NA
preserved ~ 1,5557.102517,93.59576196,4.74E-21,4.74E-21,-3.15E-16,-0.166944163,NA,NA,NA,NA,NA
preserved ~ CumPres,5559.274259,95.76750385,1.60E-21,1.60E-21,0.000538841,-0.125131607,-0.03281225,NA,NA,NA,NA
