"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ stimlen",5127.01043030291,0,1,0.999999072299549,0.0317488782691826,1.25950401875044,NA,NA,NA,NA,-0.180975920783333
"preserved ~ CumErr",5154.79435976002,27.7839294571031,9.26395369471694e-07,9.26394510054292e-07,0.0170375884345131,0.0744183854164072,NA,-0.148583293303025,NA,NA,NA
"preserved ~ (I(pos^2) + pos)",5167.92717099953,40.9167406966189,1.30329475954863e-09,1.30329355048149e-09,0.0159590112661712,0.505930470488925,NA,NA,0.0227556245835964,-0.281921884809764,NA
"preserved ~ pos",5180.32547612402,53.3150458211112,2.64718869051783e-12,2.64718623471969e-12,0.0117303880623838,0.190773675460092,NA,NA,NA,-0.0852346590462464,NA
"preserved ~ 1",5215.40503255958,88.3946022566697,6.38786905496485e-20,6.38786312893585e-20,0,-0.139670031798576,NA,NA,NA,NA,NA
"preserved ~ CumPres",5216.34218390286,89.3317535999431,3.99812323557622e-20,3.99811952651549e-20,0.00134677068633996,-0.0745914654512647,-0.0531458006264263,NA,NA,NA,NA
