"model","deviance","deviance_explained","percent_explained","percent_of_explained_deviance","increment_in_explained"
"stimlen + pos + I(pos^2) + log_freq",4846.17076251962,116.520818451631,2.34793592449739,100,5.91174154505951
"stimlen + pos + I(pos^2)",4853.05917215267,109.632408818583,2.2091320209975,94.0882584549405,14.1999040645201
"stimlen + pos",4869.605016588,93.0865643832576,1.87572737222247,79.8883543904204,1.93807861207254
"stimlen",4871.86328164902,90.8282993222347,1.83022252824461,77.9502757783478,77.9502757783478
"null",4962.69158097125,0,0,NA,0
