"model","deviance","deviance_explained","percent_explained","percent_of_explained_deviance","increment_in_explained"
"CumErr + I(pos^2) + stimlen + log_freq",1812.82724804343,993.418079199596,35.4002577592021,100,0.843483572015288
"CumErr + I(pos^2) + stimlen",1821.20656634291,985.038760900118,35.1016624005521,99.1565164279847,2.35008545561644
"CumErr + I(pos^2)",1844.55274013565,961.692587107384,34.2697260917024,96.8064309723683,2.6004481596058
"CumErr",1870.38606229338,935.859264949647,33.3491607403075,94.2059828127625,94.2059828127625
"null",2806.24532724303,0,0,NA,0
