"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",4724.68344865451,0,1,1,0.0714969063858805,1.2250919657808,NA,-0.471029392952383,NA,NA,NA
"preserved ~ (I(pos^2) + pos)",4927.56214220363,202.878693549121,8.81965197101603e-45,8.81965197101603e-45,0.012395667923546,1.37984650366443,NA,NA,0.0114735749354399,-0.189991456113339,NA
"preserved ~ pos",4930.11917568797,205.435727033463,2.45583215708501e-45,2.45583215708501e-45,0.0114339809322735,1.21202381912181,NA,NA,NA,-0.088843962251867,NA
"preserved ~ CumPres",4955.85487875189,231.171430097383,6.33522097012281e-51,6.33522097012281e-51,0.00138396813683086,0.782638598450986,0.039585624077726,NA,NA,NA,NA
"preserved ~ 1",4960.25114090249,235.567692247984,7.03275634152168e-52,7.03275634152168e-52,0,0.859660777103551,NA,NA,NA,NA,NA
"preserved ~ stimlen",4962.48400264298,237.800553988471,2.30285081791175e-52,2.30285081791175e-52,2.64801663259829e-05,0.90207257814921,NA,NA,NA,NA,-0.00549014445384298
