"","stimlen","1","2","3","4","5","6","7","8","9"
"1",4,0.91812865497076,0.953216374269006,0.812865497076023,NA,NA,NA,NA,NA,NA
"2",5,0.941947565543071,0.844569288389513,0.794007490636704,0.807116104868914,NA,NA,NA,NA,NA
"3",6,0.938053097345133,0.827433628318584,0.767846607669617,0.663864306784661,0.651769911504425,NA,NA,NA,NA
"4",7,0.907766990291262,0.862459546925566,0.824757281553398,0.741100323624595,0.68042071197411,0.582200647249191,NA,NA,NA
"5",8,0.918949771689498,0.843607305936073,0.795662100456621,0.6837899543379,0.622146118721461,0.582762557077626,0.523972602739726,NA,NA
"6",9,0.884920634920635,0.849206349206349,0.764880952380952,0.651785714285714,0.728174603174603,0.551587301587302,0.419642857142857,0.405753968253968,NA
"7",10,0.929444444444444,0.912777777777778,0.764444444444444,0.599777777777778,0.495555555555556,0.449777777777778,0.375333333333333,0.451111111111111,0.404888888888889
