"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumErr","I(pos^2)","pos","log_freq","stimlen"
"preserved ~ CumErr + I(pos^2) + pos + stimlen",4286.87096891237,0,1,0.67266754066367,0.227668574949928,3.62004820921364,-0.523820624423062,0.0563394914641302,-0.707035882460337,NA,-0.0758790308769396
"preserved ~ CumErr + I(pos^2) + pos + stimlen + log_freq",4288.37983058252,1.50886167015142,0.470278204430599,0.316340883202058,0.227828164345798,3.58600901566146,-0.524330999972004,0.0562907416574198,-0.706452880720733,0.0148208462686449,-0.0715191699113868
"preserved ~ CumErr + I(pos^2) + pos + log_freq",4296.4078972806,9.53692836822847,0.00849341446910773,0.00571324422277193,0.22567202975789,3.06345847090413,-0.527322323921075,0.0526562691761712,-0.69482855476808,0.0270965518255257,NA
"preserved ~ CumErr + I(pos^2) + pos",4296.56625109156,9.69528217919105,0.00784686578795305,0.00527833191150027,0.225107915198089,3.06823605408155,-0.526719195094326,0.0523327041197049,-0.694724763883365,NA,NA
"preserved ~ 1",5023.54520298451,736.674234072143,1.07949986182733e-160,7.26144517202165e-161,-3.33587132913947e-16,0.941063227798903,NA,NA,NA,NA,NA
