"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","stimlen","pos","stimlen:pos","I(pos^2)","stimlen:I(pos^2)"
"preserved ~ stimlen * (I(pos^2) + pos)",1408.56608887671,0,1,0.646989930730995,0.0257057753723896,0.961174810671058,0.17737731360889,2.60102287851321,-0.275827337548445,-0.317148077822619,0.0343610965632049
"preserved ~ stimlen + pos",1411.7329483217,3.16685944499181,0.205269870835359,0.132807539512929,0.0181516166957786,4.56272746006399,-0.229930547705242,0.100225037468696,NA,NA,NA
"preserved ~ stimlen * pos",1411.76309394466,3.19700506794811,0.202199077650973,0.130820767243274,0.0197763446260773,3.62959128747779,-0.120488962182247,0.42602471506498,-0.0371774889741842,NA,NA
"preserved ~ stimlen + I(pos^2) + pos",1412.78176826439,4.21567938767907,0.121500160667089,0.0786093805338046,0.0189362436009536,4.30585658970434,-0.222626354609033,0.231957491331672,NA,-0.0156354862449753,NA
"preserved ~ stimlen",1416.76502977468,8.19894089796867,0.016581453802953,0.0107280336473918,0.012345214473043,4.58163808269175,-0.184593054237159,NA,NA,NA,NA
"preserved ~ 1",1429.67625515147,21.110166274754,2.60606736307951e-05,1.68609934271912e-05,0,3.12864574274539,NA,NA,NA,NA,NA
"preserved ~ I(pos^2) + pos",1429.72462496848,21.1585360917682,2.54379591224617e-05,1.64581034105794e-05,0.00327598334449132,2.63285712121685,NA,0.266276364289159,NA,-0.0266619942270264,NA
"preserved ~ pos",1430.52516199059,21.9590731138819,1.70469960085226e-05,1.10292347667256e-05,0.000954605950728233,2.9805743753321,NA,0.0396615851236416,NA,NA,NA
