"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumPres",2379.75990831858,0,1,0.999944157898724,0.0257699421286566,2.02074568974607,0.206678711953744,NA,NA,NA,NA
"preserved ~ CumErr",2399.54344303481,19.7835347162313,5.05894572503614e-05,5.05866322287662e-05,0.0149034118555442,2.62755552182368,NA,-0.438379661021436,NA,NA,NA
"preserved ~ pos",2404.68561983556,24.9257115169853,3.86767982748589e-06,3.86746384811726e-06,0.0131157197188426,1.99793498528204,NA,NA,NA,0.135430895919204,NA
"preserved ~ (I(pos^2) + pos)",2406.73516686089,26.9752585423166,1.38802418572395e-06,1.38794667553679e-06,0.0131328659456504,1.97111345322312,NA,NA,-0.00228088853006421,0.153813286669465,NA
"preserved ~ 1",2427.52067872346,47.7607704048874,4.2548130328785e-11,4.2545754351782e-11,0,2.48404717401455,NA,NA,NA,NA,NA
"preserved ~ stimlen",2429.47949203598,49.7195837174049,1.59782633382441e-11,1.59773710784446e-11,1.02988367734238e-05,2.4487533595417,NA,NA,NA,NA,0.00459490322542502
