"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",2256.67210368632,0,1,1,0.323566042260547,2.32010501433489,NA,-2.13530993830742,NA,NA,NA
"preserved ~ (I(pos^2) + pos)",2548.8659987785,292.193895092174,3.55550961831781e-64,3.55550961831781e-64,0.198924462061141,4.5617068923252,NA,NA,0.0436112654003801,-0.878580984600216,NA
"preserved ~ pos",2563.96408515566,307.29198146934,1.87238027528224e-67,1.87238027528224e-67,0.191241558186931,3.65013499369647,NA,NA,NA,-0.441607351951963,NA
"preserved ~ stimlen",2856.28344582351,599.61134213719,6.25246704850692e-131,6.25246704850692e-131,0.0536971825129282,4.07651732598668,NA,NA,NA,NA,-0.304369659392701
"preserved ~ CumPres",2894.97236921881,638.30026553249,2.48232385547261e-139,2.48232385547261e-139,0.0345855289971595,2.17464791183747,-0.237457393633596,NA,NA,NA,NA
"preserved ~ 1",2961.87997963743,705.207875951109,7.34607638506903e-154,7.34607638506903e-154,-3.80654313370061e-16,1.66696869628624,NA,NA,NA,NA,NA
