"model","deviance","deviance_explained","percent_explained","percent_of_explained_deviance","increment_in_explained"
"CumErr + pos + I(pos^2) + log_freq",2661.9413866742,1038.78504202937,28.069760411695,100,0.921201834913759
"CumErr + pos + I(pos^2)",2671.51069354219,1029.21573516139,27.8111812637266,99.0787981650862,2.88626024646969
"CumErr + pos",2701.49273325655,999.23369544702,27.0010149276846,96.1925379186166,4.90741583511773
"CumErr",2752.47023490194,948.256193801636,25.6235150603614,91.2851220834988,91.2851220834988
"null",3700.72642870357,0,0,NA,0
