"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumErr","I(pos^2)","pos","log_freq","stimlen"
"preserved ~ CumErr + I(pos^2) + pos + stimlen + log_freq",2670.61776688985,0,1,0.616099353352308,0.374900733621931,4.66697778792388,-1.51614459284105,0.0645858419087633,-0.763729666808813,0.0720746338513744,-0.0678022113027581
"preserved ~ CumErr + I(pos^2) + pos + log_freq",2671.9413866742,1.32361978434938,0.51591673532291,0.317855967016078,0.373846459542255,4.17014495318687,-1.52366027123771,0.0613676579852007,-0.754242215856288,0.0837954894837603,NA
"preserved ~ CumErr + I(pos^2) + pos + stimlen",2675.31548247369,4.69771558383945,0.0954781558781124,0.0588240300957759,0.372775322841346,4.83468387497281,-1.52460447788445,0.0651252764195607,-0.767462601780032,NA,-0.0897597875631947
"preserved ~ CumErr + I(pos^2) + pos",2679.51069354219,8.8929266523337,0.0117199433769072,0.00722064953583821,0.370806362513623,4.18124114477304,-1.53628418343052,0.0607489762428064,-0.755596816042563,NA,NA
"preserved ~ 1",3702.72642870358,1032.10866181372,7.59367008576012e-225,4.67845522940757e-225,-3.79795705873381e-16,1.65985415067512,NA,NA,NA,NA,NA
