"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",2525.67654026595,0,1,1,0.348968181450789,2.40509609650819,NA,-1.95299701649525,NA,NA,NA
"preserved ~ (I(pos^2) + pos)",2951.58798968067,425.911449414716,3.26966960339871e-93,3.26966960339871e-93,0.19244537279659,4.55633979975159,NA,NA,0.0407914133879999,-0.856842514431873,NA
"preserved ~ pos",2965.44591646306,439.769376197103,3.20105623530764e-96,3.20105623530764e-96,0.1862564752171,3.6932608783308,NA,NA,NA,-0.447214012915018,NA
"preserved ~ stimlen",3283.43313775195,757.756597485997,2.85263064254206e-165,2.85263064254206e-165,0.0567409221828924,4.2099452613507,NA,NA,NA,NA,-0.317725569697816
"preserved ~ CumPres",3377.68832208564,852.011781819689,9.7273002105964e-186,9.7273002105964e-186,0.0162959586719064,2.03653228294801,-0.141887025323043,NA,NA,NA,NA
"preserved ~ 1",3413.03614613156,887.359605865604,2.05262613555141e-193,2.05262613555141e-193,-3.82956168866551e-16,1.68579654227636,NA,NA,NA,NA,NA
