"","stimlen","1","2","3","4","5","6","7","8","9"
"1",4,0.813559322033898,0.915254237288136,0.932203389830508,NA,NA,NA,NA,NA,NA
"2",5,0.819148936170213,0.914893617021277,0.920212765957447,0.888297872340426,NA,NA,NA,NA,NA
"3",6,0.733918128654971,0.842105263157895,0.947368421052632,0.947368421052632,0.880116959064328,NA,NA,NA,NA
"4",7,0.685185185185185,0.864197530864197,0.881172839506173,0.87037037037037,0.958333333333333,0.925925925925926,NA,NA,NA
"5",8,0.702702702702703,0.829391891891892,0.824324324324324,0.881756756756757,0.927364864864865,0.940878378378378,0.940878378378378,NA,NA
"6",9,0.600955794504182,0.759856630824373,0.790919952210275,0.907407407407407,0.939068100358423,0.872759856630824,0.956989247311828,0.967741935483871,NA
"7",10,0.636904761904762,0.767857142857143,0.875,0.946428571428571,0.928571428571429,0.916666666666667,0.928571428571429,0.964285714285714,0.869047619047619
