"","stimlen","1","2","3","4","5","6","7","8","9"
"1",4,0.785714285714286,0.75,0.714285714285714,NA,NA,NA,NA,NA,NA
"2",5,0.764705882352941,0.764705882352941,0.823529411764706,0.794117647058823,NA,NA,NA,NA,NA
"3",6,0.75,0.875,0.875,1,0.875,NA,NA,NA,NA
"4",7,0.55,0.65,0.827777777777778,0.811111111111111,0.866666666666667,0.85,NA,NA,NA
"5",8,0.6875,0.84375,0.8125,0.875,0.9375,0.90625,0.875,NA,NA
"6",9,0.8,1,0.6,0.8,1,0.8,1,1,NA
"7",10,0.6,0.8,0.4,0.4,0.6,0.8,0.8,1,1
