"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","stimlen","pos","stimlen:pos","I(pos^2)","stimlen:I(pos^2)"
"preserved ~ stimlen + pos",592.745738522281,0,1,0.330468155469991,0.0560013325612983,1.18957294251184,-0.105119227654523,0.28495980413473,NA,NA,NA
"preserved ~ pos",593.283055159359,0.537316637077879,0.764404393842748,0.25261131006637,0.0495891280377742,0.581525355925172,NA,0.251773117700075,NA,NA,NA
"preserved ~ stimlen + I(pos^2) + pos",594.184598868779,1.43886034649825,0.487029699456323,0.160947806438435,0.0573956372172825,1.45190341627503,-0.113118540537023,0.124092886734084,NA,0.0229338038750608,NA
"preserved ~ stimlen * pos",594.697727091959,1.95198856967806,0.376817503309454,0.124526185267483,0.0560640039001911,1.30673224466497,-0.121130444192218,0.239070692075066,0.00605017229545904,NA,NA
"preserved ~ I(pos^2) + pos",595.065219685524,2.31948116324281,0.313567515508754,0.103624078465486,0.0501324682462517,0.713630073269841,NA,0.151496981165107,NA,0.0141288078287034,NA
"preserved ~ stimlen * (I(pos^2) + pos)",597.70137513067,4.95563660838877,0.0839261272815954,0.0277349124784886,0.0585702073463489,0.507091700794345,0.021920836786649,0.781490112922477,-0.0914277921901099,-0.0632921385320203,0.0116632125827234
"preserved ~ 1",609.855806712496,17.110068190215,0.000192573223430209,6.36393179398918e-05,-3.54009361660742e-16,1.37123014210936,NA,NA,NA,NA,NA
"preserved ~ stimlen",611.81346736554,19.0677288432593,7.23594555514826e-05,2.39124958069113e-05,0.000137207911016497,1.2758948568674,0.0140070603779219,NA,NA,NA,NA
