"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumPres",402.169292662066,0,1,0.999999999999915,0.248775388524101,0.443062148229944,1.1326489188657,NA,NA,NA,NA
"preserved ~ CumErr",462.375816856503,60.2065241944371,8.43955181490169e-14,8.43955181490097e-14,0.0676109202936745,1.72975416316492,NA,-0.574547774381549,NA,NA,NA
"preserved ~ pos",472.287287731253,70.1179950691869,5.94389090420607e-16,5.94389090420556e-16,0.0525664965030593,0.624022989967172,NA,NA,NA,0.251320778253062,NA
"preserved ~ (I(pos^2) + pos)",474.252753333078,72.0834606710125,2.22472019443109e-16,2.2247201944309e-16,0.0527943451993174,0.545105469746328,NA,NA,-0.00855682624544923,0.312800519835937,NA
"preserved ~ 1",485.810622191005,83.6413295289389,6.87885354677906e-19,6.87885354677847e-19,0,1.40171656588305,NA,NA,NA,NA,NA
"preserved ~ stimlen",487.437785205668,85.2684925436017,3.04917327068985e-19,3.04917327068959e-19,0.0014194418721794,1.09861303778015,NA,NA,NA,NA,0.0448497382779081
