"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",3456.84722083383,0,1,1,0.102712641952802,2.05713315879445,NA,-0.684601332424468,NA,NA,NA
"preserved ~ CumPres",3707.15028909042,250.303068256584,4.43996274827361e-55,4.43996274827361e-55,0.00906176877003578,1.41594028283483,0.10569671071052,NA,NA,NA,NA
"preserved ~ stimlen",3719.81050727574,262.963286441906,7.91130043907959e-58,7.91130043907959e-58,0.00339707576111653,2.21219040915513,NA,NA,NA,NA,-0.0723875227827005
"preserved ~ pos",3719.82155507266,262.974334238827,7.86771969737774e-58,7.86771969737774e-58,0.00367817288196911,1.88172223321231,NA,NA,NA,-0.0582961844914321,NA
"preserved ~ (I(pos^2) + pos)",3721.97676244243,265.129541608593,2.67825266003261e-58,2.67825266003261e-58,0.00379480921180591,1.81565375860358,NA,NA,-0.00456632896671305,-0.0181188706613825,NA
"preserved ~ 1",3727.64497482585,270.797753992013,1.57403673860676e-59,1.57403673860676e-59,0,1.65352976562206,NA,NA,NA,NA,NA
