"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumErr","I(pos^2)","pos"
"preserved ~ CumErr + I(pos^2) + pos",2816.20158653878,0,1,0.958173237492941,0.0584745755668577,2.90127991851427,-0.630629635195627,0.0210855847172863,-0.25226665214345
"preserved ~ CumErr",2822.46457095489,6.26298441611289,0.0436526098521586,0.041826762507059,0.0537592818241798,2.34807463600038,-0.702411005196341,NA,NA
"preserved ~ I(pos^2) + pos",2889.58679460279,73.3852080640063,1.16039150896243e-16,1.11185608890185e-16,0.0235708090614542,2.92200289575584,NA,0.0122336642323472,-0.267860847564874
