"model","deviance","deviance_explained","percent_explained","percent_of_explained_deviance","increment_in_explained"
"CumErr + stimlen + log_freq",2805.2676069098,128.477416062865,4.37929728237539,100,2.02341658811234
"CumErr + stimlen",2807.8672402584,125.877782714271,4.29068585472105,97.9765834118877,8.24839961858268
"CumErr",2818.46457095489,115.280452017777,3.929463914385,89.728183793305,89.728183793305
"null",2933.74502297267,0,0,NA,0
