"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumErr","pos"
"preserved ~ CumErr + pos",2818.55003696327,0,1,0.87623687419812,0.0564780922730812,2.57013832235243,-0.61636254677241,-0.0623953770493753
"preserved ~ CumErr",2822.46457095489,3.91453399161901,0.141243914112996,0.123763125801879,0.0537592818241798,2.34807463600038,-0.702411005196341,NA
"preserved ~ pos",2889.12062530455,70.5705883412766,4.74014306275078e-16,4.15348814055665e-16,0.0228541554807941,2.723778078945,NA,-0.155480390368022
