"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumErr","CumPres"
"preserved ~ CumErr",2822.46457095489,0,1,0.652707489448868,0.0537592818241798,2.34807463600038,-0.702411005196341,NA
"preserved ~ CumErr + CumPres",2823.7264943257,1.26192337081102,0.532079861446632,0.347292510551132,0.0540987708495714,2.40318978421401,-0.695484779908663,-0.0225007570697755
"preserved ~ CumPres",2933.37175879786,110.907187842965,8.25676945071457e-25,5.38925525913401e-25,0.00206627217099291,2.22196061662234,NA,-0.0523183665983459
