"","stimlen","1","2","3","4","5","6","7","8","9"
"1",4,0.915254237288136,0.966101694915254,0.898305084745763,NA,NA,NA,NA,NA,NA
"2",5,0.882978723404255,0.914893617021277,0.956043956043956,0.923076923076923,NA,NA,NA,NA,NA
"3",6,0.957627118644068,0.930434782608696,0.900900900900901,0.918181818181818,0.935185185185185,NA,NA,NA,NA
"4",7,0.910714285714286,0.918181818181818,0.888888888888889,0.854545454545454,0.917431192660551,0.872727272727273,NA,NA,NA
"5",8,0.941176470588235,0.919463087248322,0.910958904109589,0.882758620689655,0.868965517241379,0.881944444444444,0.875862068965517,NA,NA
"6",9,0.956989247311828,0.888888888888889,0.879120879120879,0.866666666666667,0.816091954022989,0.779069767441861,0.875,0.764044943820225,NA
"7",10,0.952941176470588,0.935897435897436,0.89873417721519,0.848101265822785,0.792207792207792,0.746835443037975,0.810126582278481,0.9,0.804878048780488
