"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumErr","I(pos^2)","pos","log_freq","stimlen"
"preserved ~ CumErr + I(pos^2) + pos + log_freq",1427.52554778074,0,1,0.710406333153313,0.426365538163856,4.31509615348619,-2.38121201308455,0.0508726815108102,-0.479180360347032,0.156528171671522,NA
"preserved ~ CumErr + I(pos^2) + pos + stimlen + log_freq",1429.33486691663,1.80931913588756,0.404679627573437,0.287486970326294,0.426455801802674,4.48317961611401,-2.38281253247185,0.0520691000837182,-0.48267462605371,0.152113789238358,-0.0231155068763626
"preserved ~ CumErr + I(pos^2) + pos",1440.47008119672,12.9445334159784,0.00154571806750971,0.0010980879044284,0.419278976299943,4.30439940561798,-2.41874016848483,0.0484763104033804,-0.474947021377622,NA,NA
"preserved ~ CumErr + I(pos^2) + pos + stimlen",1440.6400784476,13.1145306668536,0.00141976298478042,0.00100860861596466,0.420148041333518,4.80353955132427,-2.41985145172678,0.0522218542555816,-0.484817880764019,NA,-0.068998107090246
"preserved ~ 1",2238.90129486011,811.375747079365,6.48627184938487e-177,4.60788860035707e-177,-5.56958007596538e-16,2.58271444345965,NA,NA,NA,NA,NA
