"model","deviance","deviance_explained","percent_explained","percent_of_explained_deviance","increment_in_explained"
"CumErr + log_freq + pos + I(pos^2)",1417.52554778074,819.375747079365,36.6299464782869,100,1.18410553194535
"CumErr + log_freq + pos",1427.22782132933,809.673473530779,36.1962092556889,98.8158944680547,0.0404882925607382
"CumErr + log_freq",1427.55957257898,809.34172228113,36.181378415794,98.7754061754939,1.80224192057382
"CumErr",1442.32670577986,794.574589080251,35.5212181648785,96.9731642549201,96.9731642549201
"null",2236.90129486011,0,0,NA,0
