"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",1740.42538625325,0,1,1,0.120058688336207,3.2058696572773,NA,-1.11657320767192,NA,NA,NA
"preserved ~ CumPres",1837.99867391395,97.5732876606999,6.48977729819301e-22,6.48977729819301e-22,0.0594801546611932,2.07272822405188,0.357660713271296,NA,NA,NA,NA
"preserved ~ pos",1923.37440168201,182.949015428759,1.8755388510892e-40,1.8755388510892e-40,0.00535482484052634,2.46532165690923,NA,NA,NA,0.0901687324461785,NA
"preserved ~ (I(pos^2) + pos)",1924.74914240393,184.323756150678,9.43202427971277e-41,9.43202427971277e-41,0.00575506979581284,2.32851189357743,NA,NA,-0.0111058358829167,0.181835227442571,NA
"preserved ~ stimlen",1925.64236815397,185.216981900719,6.03452933570946e-41,6.03452933570946e-41,0.00390255955007367,3.54296624093473,NA,NA,NA,NA,-0.0963027995199484
"preserved ~ 1",1929.73107982065,189.3056935674,7.81251646085684e-42,7.81251646085684e-42,-6.23081107581119e-16,2.79490724470168,NA,NA,NA,NA,NA
