"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",821.71056735562,0,1,1,0.387103925595974,2.57798767132524,NA,-1.46480960931227,NA,NA,NA
"preserved ~ CumPres",1098.71981254247,277.009245186848,7.0502852656116e-61,7.0502852656116e-61,0.0733168671611575,1.19557134146902,0.384212022271498,NA,NA,NA,NA
"preserved ~ stimlen",1139.49820104695,317.787633691332,9.84673239813083e-70,9.84673239813083e-70,0.0187879792573494,3.06592634287321,NA,NA,NA,NA,-0.174974459227578
"preserved ~ pos",1141.71933344446,320.008766088835,3.24324205954983e-70,3.24324205954983e-70,0.0193755300561893,2.36185301085201,NA,NA,NA,-0.147489250452845,NA
"preserved ~ (I(pos^2) + pos)",1143.61270975115,321.902142395532,1.25845567165857e-70,1.25845567165857e-70,0.0194955742782997,2.43488933339205,NA,NA,0.0051595007400055,-0.191779218481123,NA
"preserved ~ 1",1153.49413337723,331.783566021607,8.99733819752977e-73,8.99733819752977e-73,0,1.81645913303422,NA,NA,NA,NA,NA
