"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumErr","CumPres","log_freq","stimlen"
"preserved ~ CumErr + CumPres + log_freq",831.20045578967,0,1,0.711218864425956,0.41774669904256,2.13299472877427,-1.3356074609928,0.254460923968685,0.172620132125163,NA
"preserved ~ CumErr + CumPres + stimlen + log_freq",833.223753743921,2.02329795425078,0.363618885712078,0.258612610979976,0.417748300466146,2.11658333117091,-1.33636362176753,0.253784302195094,0.173613146620216,0.00261332370743007
"preserved ~ CumErr + CumPres",838.817910753102,7.61745496343167,0.0221763808596338,0.0157722604120663,0.409962382255989,2.14581832724384,-1.37506010230466,0.244361252247761,NA,NA
"preserved ~ CumErr + CumPres + stimlen",839.000478724696,7.80002293502616,0.020241679322751,0.0143962641820013,0.410975193497229,2.5278794616122,-1.35118591299617,0.261642292424169,NA,-0.0611071484102381
"preserved ~ 1",1212.74084361467,381.540387825004,1.41109896132068e-83,1.00360020086314e-83,0,1.83460096419302,NA,NA,NA,NA
