"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",3106.0988623365,0,1,1,0.109119425059584,2.12048121025331,NA,-0.773408818997959,NA,NA,NA
"preserved ~ CumPres",3352.31773667723,246.218874340723,3.42176962450292e-54,3.42176962450292e-54,0.00936669107876008,1.47916921461395,0.112926766670697,NA,NA,NA,NA
"preserved ~ pos",3364.35512347042,258.256261133915,8.32463951729496e-57,8.32463951729496e-57,0.00362070781054304,1.94885878787691,NA,NA,NA,-0.0584882296166022,NA
"preserved ~ (I(pos^2) + pos)",3365.53585987505,259.436997538543,4.61287603565497e-57,4.61287603565497e-57,0.00448320913906623,1.76926376924676,NA,NA,-0.0123954264777651,0.050773397902138,NA
"preserved ~ stimlen",3366.44129537641,260.34243303991,2.93331675385651e-57,2.93331675385651e-57,0.00247155186969304,2.19872382856322,NA,NA,NA,NA,-0.0622908922503297
"preserved ~ 1",3371.32299656034,265.224134223833,2.55453007162175e-58,2.55453007162175e-58,1.96255740966058e-16,1.71836211945229,NA,NA,NA,NA,NA
