"model","deviance","deviance_explained","percent_explained","percent_of_explained_deviance","increment_in_explained"
"CumErr + pos + log_freq",3281.50365511125,283.343501239926,7.94826506755325,100,1.21030777046013
"CumErr + pos",3284.93298352386,279.914172827326,7.85206659782389,98.7896922295399,9.5376230700135
"CumErr",3311.9572186655,252.889937685683,7.0939910350751,89.2520691595264,89.2520691595264
"null",3564.84715635118,0,0,NA,0
