"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",2474.30099234219,0,1,1,0.339264133873834,2.26828891035206,NA,-1.85452062307131,NA,NA,NA
"preserved ~ (I(pos^2) + pos)",2898.27895347059,423.977961128402,8.59717004219952e-93,8.59717004219952e-93,0.194929559142363,4.33753098962886,NA,NA,0.0424713299498213,-0.843852333964783,NA
"preserved ~ pos",2916.68474430855,442.383751966361,8.66141442051725e-97,8.66141442051725e-97,0.187025380336176,3.47060938564775,NA,NA,NA,-0.422058488644441,NA
"preserved ~ stimlen",3216.3189296076,742.017937265411,7.46194744928223e-162,7.46194744928223e-162,0.0564744400309771,3.9973371999591,NA,NA,NA,NA,-0.304673705448146
"preserved ~ CumPres",3247.67615074979,773.375158407605,1.15802552265502e-168,1.15802552265502e-168,0.0454424750218433,2.16111421558008,-0.265578130858666,NA,NA,NA,NA
"preserved ~ 1",3341.10647108211,866.805478739918,5.96460721986327e-189,5.96460721986327e-189,1.91265086808068e-16,1.5812976745932,NA,NA,NA,NA,NA
