"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",1370.27124049498,0,1,1,0.184998601117115,3.45305900990556,NA,-1.38872378805154,NA,NA,NA
"preserved ~ CumPres",1618.83242357152,248.561183076536,1.06077893586214e-54,1.06077893586214e-54,0.0116954174633991,2.62768619579655,0.142421460441833,NA,NA,NA,NA
"preserved ~ (I(pos^2) + pos)",1632.08615625723,261.814915762244,1.40479645378305e-57,1.40479645378305e-57,0.0051444606405321,2.74986594438873,NA,NA,-0.0291870444744748,0.208556009812719,NA
"preserved ~ pos",1632.63159050802,262.360350013036,1.06948293583818e-57,1.06948293583818e-57,0.00182737714063829,3.17597888123754,NA,NA,NA,-0.0514826552503099,NA
"preserved ~ stimlen",1633.0806556969,262.809415201912,8.54398727355618e-58,8.54398727355618e-58,0.00118522667330716,3.3874233337044,NA,NA,NA,NA,-0.0535933919144587
"preserved ~ 1",1633.10245497801,262.831214483027,8.4513665665143e-58,8.4513665665143e-58,0,2.97332248301638,NA,NA,NA,NA,NA
