"","stimlen","1","2","3","4","5","6","7","8","9"
"1",4,0.945454545454545,0.963636363636364,0.927272727272727,NA,NA,NA,NA,NA,NA
"2",5,0.966292134831461,0.98876404494382,0.97752808988764,0.955056179775281,NA,NA,NA,NA,NA
"3",6,0.961538461538462,0.975961538461538,0.971153846153846,0.958333333333333,0.935897435897436,NA,NA,NA,NA
"4",7,0.933333333333333,0.976190476190476,0.928571428571429,0.933333333333333,0.966666666666667,0.938095238095238,NA,NA,NA
"5",8,0.888888888888889,0.965277777777778,0.944444444444444,0.961805555555556,0.958333333333333,0.954861111111111,0.961805555555556,NA,NA
"6",9,0.925,0.95625,0.95625,0.95,0.96875,0.925,0.94375,0.925,NA
"7",10,0.987012987012987,1,0.961038961038961,0.954545454545455,0.948051948051948,0.943722943722944,0.928571428571429,0.95021645021645,0.896103896103896
