"model","deviance","deviance_explained","percent_explained","percent_of_explained_deviance","increment_in_explained"
"CumErr + stimlen + I(pos^2) + log_freq",3008.56256051316,295.308960467945,8.93827010501459,100,4.82840739118474
"CumErr + stimlen + I(pos^2)",3022.82128018723,281.05024079388,8.50669401062001,95.1715926088153,12.4787509256735
"CumErr + stimlen",3059.67214982522,244.19937115589,7.39130954715131,82.6928416831418,5.78030150217947
"CumErr",3076.74189810322,227.129622877891,6.87465058600229,76.9125401809623,76.9125401809623
"null",3303.87152098111,0,0,NA,0
