"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",3337.98900801938,0,1,1,0.0986054662385317,2.04439609786362,NA,-0.621002974154149,NA,NA,NA
"preserved ~ stimlen",3532.42245313303,194.433445113644,6.01608335390775e-43,6.01608335390775e-43,0.0315713810723251,3.41663611994434,NA,NA,NA,NA,-0.225186041122778
"preserved ~ (I(pos^2) + pos)",3577.4351591045,239.446151085118,1.01141394069506e-52,1.01141394069506e-52,0.0144361504638378,2.36876861321941,NA,NA,0.0190583138548309,-0.27616416014697,NA
"preserved ~ pos",3580.53672690903,242.547718889644,2.14502344815764e-53,2.14502344815764e-53,0.0124586719739965,2.08063834858312,NA,NA,NA,-0.106521505604396,NA
"preserved ~ CumPres",3607.32912078868,269.340112769301,3.26240320093774e-59,3.26240320093774e-59,0.00192483498862892,1.54687493854492,0.049280031432493,NA,NA,NA,NA
"preserved ~ 1",3611.07943644386,273.090428424478,5.00226778897949e-60,5.00226778897949e-60,-3.91727528955202e-16,1.65897031804698,NA,NA,NA,NA,NA
