"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumErr","I(pos^2)","pos","log_freq","stimlen"
"preserved ~ CumErr + I(pos^2) + pos + stimlen + log_freq",3255.64456651243,0,1,0.998516086430109,0.131615298837915,3.51805559197063,-0.708863900963251,0.0486789448097621,-0.287113996423639,0.0918337341428607,-0.158770251342739
"preserved ~ CumErr + I(pos^2) + pos + stimlen",3268.67040191727,13.0258354048328,0.00148414311172182,0.00148194077161868,0.125817157295969,3.71651536431051,-0.720032557015946,0.0492757825630941,-0.289887194036667,NA,-0.185741953020653
"preserved ~ CumErr + I(pos^2) + pos + log_freq",3281.91371634016,26.2691498277286,1.97572544354998e-06,1.97279363775392e-06,0.121100671157804,2.34151971658154,-0.725993951220766,0.0412417854185361,-0.260904028879773,0.121134810070758,NA
"preserved ~ CumErr + I(pos^2) + pos",3307.83640080872,52.1918342962872,4.64180810337415e-12,4.63492006134072e-12,0.110319739451028,2.34593747643869,-0.746420572824266,0.040316120217165,-0.259803841796476,NA,NA
"preserved ~ 1",3611.07943644386,355.434869931426,6.58110252190919e-78,6.57133673457208e-78,-3.91727528955202e-16,1.65897031804698,NA,NA,NA,NA,NA
