"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumErr","CumPres"
"preserved ~ CumErr + CumPres",1799.72493092601,0,1,1,0.190082629363583,2.40144478865645,-1.10034291436143,0.375871801608899
"preserved ~ CumErr",1908.77434473263,109.049413806618,2.0903579694266e-24,2.0903579694266e-24,0.133628672320898,3.15601152274077,-1.04833953761032,NA
"preserved ~ CumPres",2052.82303013634,253.09809921033,1.09760497380532e-55,1.09760497380532e-55,0.0561714111891355,2.02601058093463,NA,0.335798134441252
