"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumPres",3160.70820535623,0,1,1,0.109346375230462,1.08300502024811,0.448480013467265,NA,NA,NA,NA
"preserved ~ (I(pos^2) + pos)",3241.81618334564,81.1079779894089,2.4413292832726e-18,2.4413292832726e-18,0.081110656850753,0.260613622938143,NA,NA,-0.0568267522844324,0.740095630725156,NA
"preserved ~ pos",3266.73909887431,106.030893518076,9.45548950472344e-24,9.45548950472344e-24,0.0690141470536787,0.862769832404229,NA,NA,NA,0.298063124136454,NA
"preserved ~ CumErr",3412.17154243694,251.463337080711,2.48559377412688e-55,2.48559377412688e-55,0.00635905584720567,1.97905939472383,NA,-0.191714008636522,NA,NA,NA
"preserved ~ 1",3428.34722160859,267.639016252357,7.63705731256945e-59,7.63705731256945e-59,2.05653120957331e-16,1.86832391252142,NA,NA,NA,NA,NA
"preserved ~ stimlen",3428.50492258269,267.796717226461,7.05800104575048e-59,7.05800104575048e-59,0.000631357977628823,2.11555081612093,NA,NA,NA,NA,-0.0320396918457974
