"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",1333.98152917077,0,1,1,0.254529542770582,3.44514806286915,NA,-1.40758916179661,NA,NA,NA
"preserved ~ stimlen",1627.05878036299,293.07725119222,2.2860383825735e-64,2.2860383825735e-64,0.0539768517642083,6.08735369880018,NA,NA,NA,NA,-0.397438435814166
"preserved ~ CumPres",1652.93584358831,318.95431441754,5.49478412194274e-70,5.49478412194274e-70,0.0410067758394832,2.26710348489767,0.301139230658745,NA,NA,NA,NA
"preserved ~ (I(pos^2) + pos)",1699.2125561298,365.231026959038,4.91009829033711e-80,4.91009829033711e-80,0.00758352723896618,2.75397749521121,NA,NA,-0.0283623281860122,0.176927931773916,NA
"preserved ~ pos",1700.76092840647,366.779399235708,2.26394263397545e-80,2.26394263397545e-80,0.00434435529791659,3.17933775564069,NA,NA,NA,-0.078140168015108,NA
"preserved ~ 1",1705.16625038434,371.184721213572,2.50185367152432e-81,2.50185367152432e-81,-6.57584757867138e-16,2.8664785532958,NA,NA,NA,NA,NA
