"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","stimlen","pos","stimlen:pos","I(pos^2)","stimlen:I(pos^2)"
"preserved ~ stimlen * (I(pos^2) + pos)",3143.16719363262,0,1,0.511717840992409,0.0372826329498774,2.44802034473385,-0.0183880615476699,0.546129232130785,-0.104493038992876,-0.05409433537147,0.0101956684701788
"preserved ~ stimlen + I(pos^2) + pos",3143.39997974499,0.232786112363556,0.890125285283391,0.455492989197969,0.0353752468543462,4.0294856636091,-0.220397473954645,-0.284866325340057,NA,0.0278038345602089,NA
"preserved ~ stimlen + pos",3149.91653768065,6.74934404803025,0.0342293428733125,0.0175157654337204,0.03153109418617,3.50133597824192,-0.204128892834457,-0.041731112713726,NA,NA,NA
"preserved ~ stimlen",3151.44767602552,8.28048239289592,0.0159190114324119,0.0081460421609273,0.0299347170748423,3.50221378205929,-0.225341665521351,NA,NA,NA,NA
"preserved ~ stimlen * pos",3151.71485798113,8.54766434850262,0.0139283050580868,0.00712736219300782,0.0316222261868509,3.69034922331589,-0.2265389792372,-0.0999563642948807,0.00671283876099441,NA,NA
"preserved ~ I(pos^2) + pos",3191.95188664696,48.7846930143401,2.54999019933388e-11,1.30487547935494e-11,0.0124314781569811,2.3885377920499,NA,-0.242275343822053,NA,0.0155803580576003,NA
"preserved ~ pos",3192.71333653679,49.5461429041666,1.74257616145808e-11,8.91707311106169e-12,0.0111693907429745,2.15461278037099,NA,-0.10373952886903,NA,NA,NA
"preserved ~ 1",3215.06543745177,71.898243819141,2.44058942641288e-16,1.2488931520329e-16,1.9529451581076e-16,1.74582613592139,NA,NA,NA,NA,NA
