"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","stimlen","pos","stimlen:pos","I(pos^2)","stimlen:I(pos^2)"
"preserved ~ I(pos^2) + pos",676.674106422247,0,1,0.615205392309905,0.0255589969832272,3.65146086439647,NA,-0.775753247397011,NA,0.084742788580261,NA
"preserved ~ stimlen + I(pos^2) + pos",678.765045849756,2.09093942750974,0.351526663684017,0.216261099039118,0.0255987120032693,3.58544543180829,0.0104197646451487,-0.772762839044122,NA,0.0838327669078294,NA
"preserved ~ stimlen * (I(pos^2) + pos)",680.906855886625,4.23274946437823,0.120467565026451,0.0741122956027171,0.0312404872756423,0.571010289010003,0.483598875000837,0.900011961914226,-0.255974845710579,-0.105504962315155,0.0284510989986516
"preserved ~ pos",681.903363643955,5.22925722170828,0.073194967465168,0.0450299386745195,0.00875498334900287,2.63553946664188,NA,-0.114970585145973,NA,NA,NA
"preserved ~ 1",683.917478839906,7.24337241765897,0.0267375533612618,0.0164490870050221,0,2.25018702957492,NA,NA,NA,NA,NA
"preserved ~ stimlen + pos",683.972965915311,7.2988594930647,0.0260059545368878,0.0159990034632597,0.00998264017931253,2.33414146221872,0.0572956790116965,-0.138000123737767,NA,NA,NA
"preserved ~ stimlen * pos",684.859815882395,8.18570946014847,0.0166915157083187,0.0102687104695832,0.0123674759496437,3.2602974414017,-0.0726592627237385,-0.435095777536821,0.03981468458565,NA,NA
"preserved ~ stimlen",685.721438158492,9.0473317362455,0.010849179021033,0.00667447343587498,9.50846515282094e-05,2.34269590441499,-0.0139842183829449,NA,NA,NA,NA
