"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",630.867415248374,0,1,1,0.344387261026522,2.39438843950052,NA,-1.87544610862325,NA,NA,NA
"preserved ~ (I(pos^2) + pos)",839.686031861717,208.818616613343,4.52494748271451e-46,4.52494748271451e-46,0.0789628340225616,3.79508261254111,NA,NA,0.069155002395644,-0.870090538093832,NA
"preserved ~ pos",846.895222137866,216.027806889492,1.23071576878717e-47,1.23071576878717e-47,0.062924733522536,2.76901459048706,NA,NA,NA,-0.278642325251441,NA
"preserved ~ 1",879.926235871736,249.058820623362,8.27111895670934e-55,8.27111895670934e-55,0,1.75156858864475,NA,NA,NA,NA,NA
"preserved ~ stimlen",880.493496589876,249.626081341502,6.22852435707831e-55,6.22852435707831e-55,0.00149578736224252,2.08792612980327,NA,NA,NA,NA,-0.050373541599691
"preserved ~ CumPres",881.213146776325,250.345731527951,4.34625411310618e-55,4.34625411310618e-55,0.00049760136797055,1.69744858182352,0.0282413390109637,NA,NA,NA,NA
