"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",573.889105127586,0,1,1,0.29890045674073,2.32457542710428,NA,-1.94484813829122,NA,NA,NA
"preserved ~ (I(pos^2) + pos)",714.586047882225,140.696942754639,2.80573771808586e-31,2.80573771808586e-31,0.0910805054685846,3.7932400545263,NA,NA,0.0642923969496212,-0.84718899797016,NA
"preserved ~ pos",719.794278638845,145.905173511259,2.07536329478108e-32,2.07536329478108e-32,0.0760813418706355,2.86205638202384,NA,NA,NA,-0.300000746610313,NA
"preserved ~ 1",753.390693962851,179.501588835265,1.05129654704828e-39,1.05129654704828e-39,0,1.77195684193171,NA,NA,NA,NA,NA
"preserved ~ stimlen",753.676542752938,179.787437625352,9.11284454786889e-40,9.11284454786889e-40,0.00265621854671927,2.21737556581456,NA,NA,NA,NA,-0.0667473558407283
"preserved ~ CumPres",755.429740392412,181.540635264826,3.79273004147414e-40,3.79273004147414e-40,0.00168524062319707,1.87045474130671,-0.0587112029365837,NA,NA,NA,NA
