"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",1242.79382600435,0,1,1,0.257868382950534,3.50081279418122,NA,-1.49937103254432,NA,NA,NA
"preserved ~ stimlen",1529.35678907616,286.562963071804,5.93804124775614e-63,5.93804124775614e-63,0.0501429465305503,6.04193058055165,NA,NA,NA,NA,-0.386883250745156
"preserved ~ CumPres",1538.02435762332,295.23053161897,7.78941090543736e-65,7.78941090543736e-65,0.0436202901003666,2.28901998394673,0.318059910234835,NA,NA,NA,NA
"preserved ~ (I(pos^2) + pos)",1586.88112336551,344.087297361159,1.91598776527806e-75,1.91598776527806e-75,0.00810807374150359,2.73706789258068,NA,NA,-0.0321481774619433,0.212898733109401,NA
"preserved ~ pos",1590.24465625461,347.450830250252,3.56460034510187e-76,3.56460034510187e-76,0.00401597038869226,3.21735637382368,NA,NA,NA,-0.0762099839944704,NA
"preserved ~ 1",1593.50127594005,350.707449935694,6.99592049467655e-77,6.99592049467655e-77,9.98142741044519e-16,2.91267346729542,NA,NA,NA,NA,NA
