"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",1864.71936183186,0,1,1,0.393725712683943,3.0140663182357,NA,-1.81786203645956,NA,NA,NA
"preserved ~ (I(pos^2) + pos)",2643.82889570222,779.109533870363,6.58437141675655e-170,6.58437141675655e-170,0.0478568671847048,3.48470115793556,NA,NA,0.0203483458571295,-0.418388946688927,NA
"preserved ~ pos",2645.5926257267,780.873263894842,2.72599598812778e-170,2.72599598812778e-170,0.0460186506482488,3.1250463686331,NA,NA,NA,-0.225840316477266,NA
"preserved ~ stimlen",2666.22115548653,801.501793654674,9.03851098348657e-175,9.03851098348657e-175,0.0359138618009749,4.34078816667631,NA,NA,NA,NA,-0.273893055707514
"preserved ~ CumPres",2682.48106710047,817.761705268618,2.66257558304574e-178,2.66257558304574e-178,0.0279134338848634,1.71431294409615,0.205535481900351,NA,NA,NA,NA
"preserved ~ 1",2736.71648854602,871.997126714166,4.44866615939498e-190,4.44866615939498e-190,0,2.16986198883903,NA,NA,NA,NA,NA
