"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",1621.10332166433,0,1,1,0.349108434092861,2.87730354445628,NA,-1.93919578214704,NA,NA,NA
"preserved ~ (I(pos^2) + pos)",2158.02645302838,536.923131364055,2.56226132400807e-117,2.56226132400807e-117,0.0540404427168575,3.5597194463393,NA,NA,0.0253950822638031,-0.47001939218044,NA
"preserved ~ pos",2161.25321154205,540.149889877719,5.10436488981316e-118,5.10436488981316e-118,0.0509165093013785,3.11526369651934,NA,NA,NA,-0.229685332347832,NA
"preserved ~ stimlen",2182.88588856527,561.782566900944,1.02439059549644e-122,1.02439059549644e-122,0.0379346760255657,4.33820995609402,NA,NA,NA,NA,-0.278291235904885
"preserved ~ CumPres",2227.64767096787,606.544349303543,1.95239656067802e-132,1.95239656067802e-132,0.0108030627174268,1.86337112034791,0.150290152712905,NA,NA,NA,NA
"preserved ~ 1",2243.30403903916,622.200717374827,7.77733675188661e-136,7.77733675188661e-136,0,2.13586764687713,NA,NA,NA,NA,NA
