"model","deviance","deviance_explained","percent_explained","percent_of_explained_deviance","increment_in_explained"
"CumErr + stimlen + log_freq",2805.04784922602,97.0809717844222,3.34516411130989,100,2.22006457281893
"CumErr + stimlen",2807.20310948755,94.9257115228879,3.27089930797205,97.7799354271811,13.4169602718354
"CumErr",2820.22842490338,81.9003961070603,2.82207996812991,84.3629751553457,84.3629751553457
"null",2902.12882101044,0,0,NA,0
