"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",2676.41303303527,0,1,0.999790079261475,0.0382086692575422,1.77976848528264,NA,-0.496512251162349,NA,NA,NA
"preserved ~ pos",2694.31413413987,17.9011011046,0.000129665752612462,0.000129638533081912,0.0284155586564666,2.20312321834535,NA,NA,NA,-0.164361192464538,NA
"preserved ~ (I(pos^2) + pos)",2695.2729915027,18.8599584674334,8.02808670543248e-05,8.02640144354234e-05,0.0289867493368045,2.35969281716159,NA,NA,0.0104851130115292,-0.256999942215896,NA
"preserved ~ stimlen",2712.05729068628,35.6442576510135,1.81948213328101e-08,1.81910018624786e-08,0.0186505308360252,2.84973474269336,NA,NA,NA,NA,-0.170560488591541
"preserved ~ CumPres",2742.91141981003,66.4983867747655,3.63127202690186e-15,3.63050974759619e-15,0.00153050781125485,1.6604209669911,-0.0469005925140098,NA,NA,NA,NA
"preserved ~ 1",2743.65421997782,67.2411869425505,2.50473495771446e-15,2.50420916190233e-15,-3.68781190576767e-16,1.56374971133124,NA,NA,NA,NA,NA
