"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","stimlen","pos","stimlen:pos","I(pos^2)","stimlen:I(pos^2)"
"preserved ~ stimlen + I(pos^2) + pos",3342.01946165888,0,1,0.807961761396293,0.0404903726135947,3.3405768710121,-0.129358539747319,-0.359049079534022,NA,0.0270510348021383,NA
"preserved ~ stimlen * (I(pos^2) + pos)",3345.24424412412,3.22478246523087,0.199410207315737,0.161115822343223,0.0406244569115822,3.17623474344463,-0.114289306364611,-0.195970306733842,-0.0164305470786365,-0.00108514931054439,0.00293135679100168
"preserved ~ stimlen * pos",3348.71108362375,6.69162196486786,0.0352316313345605,0.0284658109099363,0.0385007353032138,3.62532798490936,-0.210522335706312,-0.364413032908417,0.0284248240051962,NA,NA
"preserved ~ stimlen + pos",3353.62707230505,11.6076106461637,0.00301605581387221,0.00243685776784572,0.0366681084638206,2.83121214525646,-0.113403335190619,-0.124886745151844,NA,NA,NA
"preserved ~ I(pos^2) + pos",3363.35371635685,21.3342546979698,2.32983655252316e-05,1.88241884474208e-05,0.0318273817437588,2.41324573080262,NA,-0.335349019672043,NA,0.0195585619653007,NA
"preserved ~ pos",3369.38351743209,27.3640557732056,1.14280146277009e-06,9.23339882785984e-07,0.0297522872867973,2.11829636930529,NA,-0.162417845637419,NA,NA,NA
"preserved ~ stimlen",3388.86332830878,46.8438666498987,6.72951245829127e-11,5.43718873913931e-11,0.0217089939755618,2.83410509899115,-0.178198167621568,NA,NA,NA,NA
"preserved ~ 1",3441.16227456548,99.1428129065966,2.96081803275068e-22,2.39222775291515e-22,-3.793521331734e-16,1.48175016996465,NA,NA,NA,NA,NA
