"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumErr","I(pos^2)","pos","log_freq","stimlen"
"preserved ~ CumErr + I(pos^2) + pos + log_freq",1281.33131474375,0,1,0.711814909408075,0.361397761941848,4.7148000879558,-2.06355114062611,0.0298464242486711,-0.452552005783488,0.175917818388352,NA
"preserved ~ CumErr + I(pos^2) + pos + stimlen + log_freq",1283.14366798871,1.81235324496197,0.404066171948786,0.287620325580593,0.361540882457024,4.50532088371996,-2.06413889825396,0.0284752460307631,-0.449256690190256,0.180332975901048,0.0294365430849644
"preserved ~ CumErr + I(pos^2) + pos",1296.28349901405,14.9521842703052,0.000566466771412215,0.000403219493575471,0.35133051853056,4.6910561576922,-2.10803306957472,0.0262044918625797,-0.441116543398487,NA,NA
"preserved ~ CumErr + I(pos^2) + pos + stimlen",1298.11288724626,16.7815725025137,0.000226948769436175,0.000161545517756485,0.351404046009173,4.83591356536424,-2.10691035669611,0.0272243180646937,-0.44335127561031,NA,-0.0204972700821468
"preserved ~ 1",1873.23401645441,591.902701710656,2.95094701510315e-129,2.10052808222368e-129,6.35776134692278e-16,2.78219904667577,NA,NA,NA,NA,NA
