"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumErr","CumPres"
"preserved ~ CumErr + CumPres",1297.18240634409,0,1,0.999720964360667,0.349843101223708,4.01406164163201,-2.31328088655955,-0.188356999786654
"preserved ~ CumErr",1313.55019028445,16.3677839403574,0.000279113521953151,0.000279035639333106,0.335186159356321,3.4311288375424,-2.337889468003,NA
"preserved ~ CumPres",1857.58528036244,560.402874018351,2.04202984681581e-122,2.04146004771197e-122,0.0142800462594428,3.20386104140924,NA,-0.142587625332463
