"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",1084.60840177758,0,1,1,0.292674283818154,3.3596493933267,NA,-2.67057147724805,NA,NA,NA
"preserved ~ pos",1356.8953487994,272.286947021816,7.4755079394567e-60,7.4755079394567e-60,0.0973584833422378,4.44666254898353,NA,NA,NA,-0.358212453679308,NA
"preserved ~ (I(pos^2) + pos)",1357.48472221464,272.876320437057,5.5674957740726e-60,5.5674957740726e-60,0.0981818810973964,4.75886663818239,NA,NA,0.0148047957655305,-0.508694871951135,NA
"preserved ~ stimlen",1439.61621002446,355.007808246877,8.14767923367163e-78,8.14767923367163e-78,0.025078991350716,4.77446253520454,NA,NA,NA,NA,-0.249989531830949
"preserved ~ CumPres",1448.60704561628,363.998643838698,9.09282390149349e-80,9.09282390149349e-80,0.0190541269859252,3.26815594817692,-0.195176109038817,NA,NA,NA,NA
"preserved ~ 1",1465.54537470034,380.936972922762,1.90803946566876e-83,1.90803946566876e-83,9.66239950497755e-16,2.80699236222716,NA,NA,NA,NA,NA
