"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",3602.29833066194,0,1,0.99999999986238,0.0346723843873969,1.22138948926624,NA,-0.443390793129705,NA,NA,NA
"preserved ~ pos",3648.36154748601,46.0632168240786,9.94259060438198e-11,9.94259060301369e-11,0.0137733236301191,1.37549313335486,NA,NA,NA,-0.0976498652180435,NA
"preserved ~ (I(pos^2) + pos)",3650.27503879623,47.9767081342907,3.81935651091681e-11,3.81935651039119e-11,0.0138128605497449,1.40781743904183,NA,NA,0.0023005058057622,-0.117844267253956,NA
"preserved ~ 1",3676.35435895276,74.0560282908232,8.29731887481384e-17,8.29731887367196e-17,-3.2221938513775e-16,0.990029756025952,NA,NA,NA,NA,NA
"preserved ~ CumPres",3677.87636933227,75.5780386703345,3.87647891598562e-17,3.87647891545214e-17,0.000220534354549072,0.959920428972877,0.0184457301295632,NA,NA,NA,NA
"preserved ~ stimlen",3678.35324181778,76.0549111558416,3.05411848583674e-17,3.05411848541643e-17,5.1546165447388e-07,0.996063687888958,NA,NA,NA,NA,-0.000784270290275819
