"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumErr","stimlen"
"preserved ~ CumErr + stimlen",4527.56323790027,0,1,0.81629334841262,0.0578180808205516,0.876532197683083,-0.46211977126914,0.0492036271232248
"preserved ~ CumErr",4530.54610507113,2.98286717086285,0.225049796062432,0.18370665158738,0.056065935761481,1.24094539548815,-0.441666754191435,NA
"preserved ~ stimlen",4686.06888606775,158.505648167485,3.81009518226854e-35,3.11015535410478e-35,0.000242302987011623,1.04810555284294,NA,-0.0170185566425905
