"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",4530.54610507113,0,1,1,0.056065935761481,1.24094539548815,NA,-0.441666754191435,NA,NA,NA
"preserved ~ pos",4659.14767401782,128.601568946686,1.18720063759709e-28,1.18720063759709e-28,0.0100648867913163,1.25078363068544,NA,NA,NA,-0.0852246134379457,NA
"preserved ~ (I(pos^2) + pos)",4660.20233146678,129.656226395651,7.00661357189661e-29,7.00661357189661e-29,0.0104085819854522,1.35162599368115,NA,NA,0.00700547015362313,-0.14679935292265,NA
"preserved ~ CumPres",4676.11955878251,145.573453711376,2.44977484448062e-32,2.44977484448062e-32,0.00388032821079737,0.786055650088892,0.0656080154676429,NA,NA,NA,NA
"preserved ~ 1",4684.730642539,154.18453746787,3.30562124819917e-34,3.30562124819917e-34,-3.18242612759661e-16,0.916648449636779,NA,NA,NA,NA,NA
"preserved ~ stimlen",4686.06888606775,155.522780996622,1.69300094864853e-34,1.69300094864853e-34,0.000242302987011623,1.04810555284294,NA,NA,NA,NA,-0.0170185566425905
