"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumErr","CumPres"
"preserved ~ CumErr + CumPres",4510.99694104884,0,1,0.999943124101821,0.0636273425377856,1.06155891592472,-0.462343403253202,0.0980389710154308
"preserved ~ CumErr",4530.54610507113,19.5491640222881,5.68791332307839e-05,5.68758981789938e-05,0.056065935761481,1.24094539548815,-0.441666754191435,NA
"preserved ~ CumPres",4676.11955878251,165.122617733664,1.39341069764636e-36,1.3933314461614e-36,0.00388032821079737,0.786055650088892,NA,0.0656080154676429
