"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","stimlen","pos","stimlen:pos","I(pos^2)","stimlen:I(pos^2)"
"preserved ~ stimlen * (I(pos^2) + pos)",3559.97428829992,0,1,0.78915602914638,0.147056337167646,2.68873529110919,0.0870952290941383,-0.307992950949565,-0.0641774328702328,0.0387187681194089,0.00228794972018765
"preserved ~ stimlen + I(pos^2) + pos",3562.62565048541,2.65136218548514,0.265621984259855,0.209617190352489,0.144550264897649,3.96658875534887,-0.10190122532032,-0.695179265728121,NA,0.0412164675870889,NA
"preserved ~ I(pos^2) + pos",3572.95182670489,12.9775384049622,0.0015204191850879,0.00119984796674194,0.13989392614271,3.22355387772659,NA,-0.678823214594682,NA,0.0358258734931958,NA
"preserved ~ stimlen + pos",3581.38643056415,21.4121422642306,2.24084792649902e-05,1.76837865159687e-05,0.136698562429208,3.12709265665657,-0.0788501739788663,-0.324745527129671,NA,NA,NA
"preserved ~ stimlen * pos",3582.91461975075,22.9403314508281,1.04368710799695e-05,8.2363197381814e-06,0.136877498880837,3.40941810967826,-0.112993728780699,-0.406418462203928,0.00961291170450577,NA,NA
"preserved ~ pos",3587.10702389402,27.1327355940975,1.28292517156901e-06,1.01242813408734e-06,0.133767191227109,2.62175920369773,NA,-0.350212030519325,NA,NA,NA
"preserved ~ stimlen",3827.03634262428,267.062054324354,1.01908812411465e-58,8.04219537376549e-59,0.039498370274955,3.05467981052454,-0.237990561891722,NA,NA,NA,NA
"preserved ~ 1",3921.04346680391,361.069178503985,3.9339070586575e-79,3.10446647344107e-79,0,1.2106570020441,NA,NA,NA,NA,NA
