Model,AIC,DeltaAIC,AICexp,AICwt,NagR2,(Intercept),CumPres,CumErr,I(pos^2),pos,stimlen
preserved ~ (I(pos^2) + pos),3849.592735,0,1,0.996953849,0.188731706,3.270143517,NA,NA,0.031416172,-0.698095343,NA
preserved ~ pos,3861.174387,11.58165128,0.003055458,0.003046151,0.184165223,2.722652575,NA,NA,NA,-0.405965701,NA
preserved ~ CumErr,3935.077555,85.48481943,2.74E-19,2.73E-19,0.159028875,1.509643925,NA,-0.842508327,NA,NA,NA
preserved ~ CumPres,4229.199185,379.6064495,3.71E-83,3.70E-83,0.05399852,1.635246273,-0.258288769,NA,NA,NA,NA
preserved ~ stimlen,4241.19806,391.6053244,9.20E-86,9.18E-86,0.049538603,3.069940547,NA,NA,NA,NA,-0.261547287
preserved ~ 1,4369.986786,520.3940506,9.95E-114,9.92E-114,0,1.03534599,NA,NA,NA,NA,NA
