"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumPres","CumErr","I(pos^2)","pos","stimlen"
"preserved ~ CumErr",1003.97293918393,0,1,1,0.261377996970728,3.41412737417998,NA,-2.89954531062394,NA,NA,NA
"preserved ~ pos",1182.18266281803,178.209723634099,2.00562715973134e-39,2.00562715973134e-39,0.103399257716189,4.66950914978835,NA,NA,NA,-0.38104610918423,NA
"preserved ~ (I(pos^2) + pos)",1183.63602054677,179.663081362839,9.69745071753234e-40,9.69745071753234e-40,0.103897597198529,4.92766636150743,NA,NA,0.011901676340373,-0.50340164380099,NA
"preserved ~ stimlen",1264.699718629,260.726779445073,2.42046719694423e-57,2.42046719694423e-57,0.0271759326426794,5.03159965797214,NA,NA,NA,NA,-0.269451640023181
"preserved ~ CumPres",1277.30119455623,273.328255372301,4.44143664807117e-60,4.44143664807117e-60,0.0153593500153694,3.32623577526523,-0.179980085985758,NA,NA,NA,NA
"preserved ~ 1",1291.60598294943,287.633043765506,3.47758808986451e-63,3.47758808986451e-63,-6.62472444540468e-16,2.90483307956165,NA,NA,NA,NA,NA
