"model","deviance","deviance_explained","percent_explained","percent_of_explained_deviance","increment_in_explained"
"CumErr + log_freq + pos + I(pos^2)",1152.3297003307,489.062705819004,29.7955993939452,100,0.537559224201217
"CumErr + log_freq + pos",1154.95870201796,486.433704131746,29.635430400997,99.4624407757988,5.26753083099801
"CumErr + log_freq",1180.72023082989,460.672175319816,28.0659380166403,94.1949099448008,3.49314736885999
"CumErr",1197.80391187028,443.588494279424,27.0251338203746,90.7017625759408,90.7017625759408
"null",1641.3924061497,0,0,NA,0
