"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumErr","I(pos^2)","pos","log_freq","stimlen"
"preserved ~ CumErr + I(pos^2) + pos + log_freq",1162.3297003307,0,1,0.709208184645745,0.342463030481197,4.9637706277407,-2.23072625737962,0.0288993104145852,-0.489102585900762,0.159921463428419,NA
"preserved ~ CumErr + I(pos^2) + pos + stimlen + log_freq",1164.15369857867,1.82399824797017,0.401720332010435,0.284903347400406,0.342578805325461,4.76853783796369,-2.23066673263856,0.0276251675866933,-0.48632656865415,0.164141010979066,0.0275724132416833
"preserved ~ CumErr + I(pos^2) + pos",1172.56849079448,10.2387904637756,0.00597963809615975,0.00424080827901599,0.334399636875802,4.94883417110636,-2.28703157544795,0.0261061402086581,-0.481315703656451,NA,NA
"preserved ~ CumErr + I(pos^2) + pos + stimlen",1174.45928675597,12.1295864252704,0.002323238381204,0.00164765967483301,0.33447169520568,5.09720947031048,-2.28600993129289,0.0271365818737653,-0.483344626417678,NA,-0.02109233108861
"preserved ~ 1",1643.3924061497,481.062705819004,3.45589633514045e-105,2.45094996616884e-105,-6.53438269646214e-16,2.88053517505295,NA,NA,NA,NA,NA
