"model","deviance","deviance_explained","percent_explained","percent_of_explained_deviance","increment_in_explained"
"CumErr + log_freq + I(pos^2) + pos",1437.43605507562,870.797374708728,37.7257067449232,100,1.38867715341854
"CumErr + log_freq + I(pos^2)",1449.52861927077,858.70481051358,37.2018184743908,98.6113228465815,0.119431537416204
"CumErr + log_freq",1450.56862596317,857.664803821185,37.1567620828242,98.4918913091653,1.85633045277426
"CumErr",1466.73350281184,841.499926972508,36.4564482999939,96.635560856391,96.635560856391
"null",2308.23342978435,0,0,NA,0
