"Model","AIC","DeltaAIC","AICexp","AICwt","NagR2","(Intercept)","CumErr","I(pos^2)","pos","log_freq","stimlen"
"preserved ~ CumErr + I(pos^2) + pos + log_freq",1515.41477516841,0,1,0.630701814971126,0.43923657880612,4.26468941967187,-2.12914187232275,0.0573060754275734,-0.509590793409313,0.160435014561312,NA
"preserved ~ CumErr + I(pos^2) + pos + stimlen + log_freq",1516.48952283783,1.07474766942528,0.584280656898712,0.36850687075854,0.439455750267432,4.5240903158515,-2.1302531325295,0.0591706187768309,-0.515305996797686,0.153710396258791,-0.0354704967448537
"preserved ~ CumErr + I(pos^2) + pos + stimlen",1529.44225747352,14.0274823051091,0.000899437353822846,0.000567276771508896,0.432713310016297,4.85158595062641,-2.15420085909917,0.0596130616426207,-0.519969494227539,NA,-0.0820083815466674
"preserved ~ CumErr + I(pos^2) + pos",1531.30032522249,15.8855500540883,0.000355219365961619,0.000224037498824886,0.431445374386427,4.25516981830049,-2.15433510468439,0.0551327429145039,-0.50774002016642,NA,NA
"preserved ~ 1",2468.54276471086,953.127989542457,1.07370950344771e-207,6.77190532576216e-208,0,2.51057699172914,NA,NA,NA,NA,NA
