"model","deviance","deviance_explained","percent_explained","percent_of_explained_deviance","increment_in_explained"
"CumErr + CumPres + log_freq",2602.58480629903,46.2413155914765,1.74572861575653,100,24.4522887181644
"CumErr + CumPres",2613.89186629453,34.9342555959711,1.31885801439613,75.5477112818356,27.7991453788477
"CumErr",2626.7465568409,22.0795650496048,0.833560378581825,47.7485659029879,47.7485659029879
"null",2648.8261218905,0,0,NA,0
